phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy
1516189755188,1.4694071,2.3834507,5.2777185,26.1,38.8,50,104,60,59,9,6,2,2,1,0,0,1,0,0,0,0,294,-3.1835871,55.9446598,138.10000610351563,19.684
1516189774645,1.4801466,2.5333383,4.134508,26.1,38.8,48,94,67,43,12,8,6,2,3,1,0,0,0,0,0,0,284,-3.1836053,55.944628,144.6999969482422,19.753
1516189794757,1.873765,3.196777,4.200322,26.1,38.8,56,113,88,60,10,10,6,5,2,0,0,0,0,0,0,0,350,-3.1835713,55.9446591,144.6999969482422,19.405
1516189814870,1.5296668,2.737048,3.6471002,26.1,38.7,39,91,82,41,11,13,7,7,1,0,0,0,0,0,0,0,292,-3.183586,55.9446612,138.10000610351563,19.555
1516189835632,1.3849274,2.5573816,9.207985,26.1,38.600002,44,89,65,42,8,6,14,4,3,3,1,1,0,0,0,0,280,-3.183569,55.9446607,138.10000610351563,19.662
1516189857040,1.6310451,2.779505,4.6606402,26.2,38.600002,52,108,76,46,13,13,7,2,2,0,1,0,0,0,0,0,320,-3.1835706,55.9446617,138.10000610351563,19.602
1516189877150,1.479229,2.620298,6.671355,26.2,38.5,48,75,77,57,19,8,8,1,0,0,0,0,1,0,0,0,294,-3.1835703,55.9446618,138.10000610351563,19.606
1516189897260,1.5142639,2.6445627,3.5649946,26.2,38.5,49,98,65,40,10,14,9,3,2,0,0,0,0,0,0,0,290,-3.1835716,55.9446618,138.10000610351563,19.164
1516189917372,1.5010864,2.6019235,3.0094008,26.2,38.4,47,91,69,54,15,7,8,3,0,0,0,0,0,0,0,0,294,-3.1835886,55.9446604,138.10000610351563,19.384
1516189937483,1.683533,2.861496,6.6255507,26.2,38.4,53,94,80,60,11,8,5,2,1,1,0,1,0,0,0,0,316,-3.1835947,55.9446607,138.10000610351563,19.562
1516189957599,1.4939388,2.5587046,4.575564,26.2,38.4,51,76,79,42,11,9,7,1,0,1,1,0,0,0,0,0,278,-3.1836034,55.9446513,138.10000610351563,17.762
1516189979032,1.5638648,2.676696,7.3838468,26.2,38.3,50,103,70,49,15,10,8,1,1,1,1,1,0,0,0,0,310,-3.1835825,55.9446589,138.10000610351563,13.358
1516189997199,1.5119278,2.6503246,3.4935055,26.2,38.3,45,79,78,59,14,11,4,0,3,0,0,0,0,0,0,0,293,-3.1835861,55.9446552,144.6999969482422,12.637
1516190017312,1.5692832,2.5804403,2.7657144,26.2,38.3,40,91,82,37,13,10,3,1,0,0,0,0,0,0,0,0,277,-3.1835747,55.9446603,144.6999969482422,19.226
1516190038151,1.7229943,2.8561893,3.3545992,26.2,38.2,40,108,86,33,15,9,7,1,1,0,0,0,0,0,0,0,300,-3.1835711,55.9446622,138.10000610351563,19.163
1516190056888,1.6637759,2.7625222,3.885598,26.300001,38.2,43,111,73,48,14,9,4,2,1,1,0,0,0,0,0,0,306,-3.1835828,55.9446628,144.6999969482422,19.221
1516190077001,1.3668447,2.2221363,2.5431392,26.300001,38.2,53,86,55,33,14,7,3,3,0,0,0,0,0,0,0,0,254,-3.1835744,55.9446605,144.6999969482422,19.12
1516190097195,1.5354658,2.554654,5.3645377,26.300001,38.100002,48,93,70,54,13,10,2,2,0,0,0,1,0,0,0,0,293,-3.1835751,55.94466,144.6999969482422,19.14
1516190117950,1.601962,2.888467,4.827146,26.300001,38.100002,39,96,77,52,21,12,5,3,4,1,0,0,0,0,0,0,310,-3.1835855,55.9446613,144.6999969482422,19.826
1516190137414,1.5310818,2.7232356,3.4146447,26.300001,38.0,46,80,70,63,9,6,9,3,1,0,0,0,0,0,0,0,287,-3.1835709,55.9446591,144.6999969482422,19.614
1516190158173,1.3585008,2.3487325,3.3583055,26.300001,38.0,57,75,51,44,6,12,6,1,3,0,0,0,0,0,0,0,255,-3.1835832,55.9446591,144.6999969482422,19.332
1516190177644,1.6014475,2.5375185,4.238742,26.300001,38.0,50,114,53,40,12,8,2,1,1,2,0,0,0,0,0,0,283,-3.1835709,55.9446591,144.6999969482422,19.614
1516190197019,1.66883,2.8338888,4.6577916,26.300001,38.0,47,93,74,37,12,7,5,3,3,1,0,0,0,0,0,0,282,-3.1835832,55.9446591,144.6999969482422,19.915
1516190216483,1.5733384,2.724231,5.5830455,26.300001,37.9,53,93,66,34,12,11,7,4,2,1,1,0,0,0,0,0,284,-3.183571,55.944659,144.6999969482422,20.2
1516190237335,1.4575714,2.5835083,9.971466,26.300001,37.9,31,94,63,48,11,7,9,4,1,0,0,1,1,0,0,0,270,-3.1835861,55.9446609,144.6999969482422,19.659
