,phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion,label
35,1518739501524,5.139853,7.4372005,8.28128,31.6,37.7,202,74,53,38,12,14,0,0,1,0,0,0,0,0,0,0,394,-3.1835566,55.9446916,138.10000610351565,20.941,9,0,3
36,1518739509958,4.9863334,7.275974799999999,7.829764,31.9,38.8,197,62,55,31,11,9,4,1,0,0,0,0,0,0,0,0,370,-3.1835555,55.9446925,138.10000610351565,20.923000000000002,9,0,3
37,1518739518391,4.932686,6.9194875,7.493600999999999,31.9,38.8,193,72,48,31,7,7,1,2,0,0,0,0,0,0,0,0,361,-3.1835717999999997,55.9446961,138.10000610351565,20.921,9,0,3
38,1518739526825,4.562887,6.777467,7.688606699999999,31.9,38.8,184,50,43,36,7,11,2,3,0,0,0,0,0,0,0,0,336,-3.1835443,55.944684499999994,138.10000610351565,20.932,9,0,3
39,1518739535904,5.5275644999999995,8.115084,8.886424,31.9,38.8,215,74,70,32,15,7,5,2,0,0,0,0,0,0,0,0,420,-3.1835552000000003,55.9446917,138.10000610351565,20.948,9,0,3
40,1518739544345,5.4550495,8.084533,8.702072,31.9,38.8,223,64,58,35,12,9,9,0,0,0,0,0,0,0,0,0,410,-3.1835567000000005,55.9446925,138.10000610351565,20.967,9,0,3
41,1518739552775,5.1431569999999995,7.853613,9.197196,31.9,38.8,184,65,57,40,13,11,5,1,1,0,0,0,0,0,0,0,377,-3.1835597,55.944691399999996,138.10000610351565,20.973000000000003,9,0,3
42,1518739561858,4.6714377,6.806916999999999,7.104721499999999,31.9,38.8,198,65,52,35,13,11,3,0,0,0,0,0,0,0,0,0,377,-3.1835695999999998,55.9446956,138.10000610351565,20.878,9,0,3
43,1518739570937,4.6643514999999995,7.009086999999999,7.6676207,31.9,38.8,219,51,50,35,14,13,6,1,0,0,0,0,0,0,0,0,389,-3.1835586,55.94469229999999,138.10000610351565,20.954,9,0,3
44,1518739579374,4.888368,6.9838743,8.913611999999999,31.9,38.8,183,60,52,42,12,2,1,0,0,1,0,0,0,0,0,0,353,-3.1835577999999995,55.94469229999999,138.10000610351565,20.913,9,0,3
45,1518739588459,4.798287,7.090874,7.4696169999999995,32.2,39.5,201,59,51,34,13,13,4,0,0,0,0,0,0,0,0,0,375,-3.1835552000000003,55.94469229999999,138.10000610351565,20.905,9,0,3
46,1518739597539,4.702456,6.6894927,7.692334,32.2,39.5,207,69,43,28,13,6,5,0,1,0,0,0,0,0,0,0,372,-3.1835565,55.9446925,138.10000610351565,20.906,9,0,3
47,1518739605974,5.005025,7.3713636,9.254237,32.2,39.5,205,53,55,31,14,7,3,1,2,0,0,0,0,0,0,0,371,-3.1835554,55.9446928,138.10000610351565,20.875,9,0,3
