acc[0],acc[1],acc[2],gyro[0],gyro[1],gyro[2],pressure,temperature(C)
0.054626465,0.9871826,0.23175049,-1.4953613,1.1444092,-0.48065186,1061.82,24.550001
0.05645752,0.9944458,0.222229,-0.48065186,1.6098022,-0.030517578,1061.8,24.550001
0.054748535,0.9934082,0.22180176,-0.5950928,1.2969971,-0.15258789,1061.82,24.544443
0.05871582,0.9938965,0.21716309,-0.19073486,1.5716553,-0.015258789,1061.84,24.544443
0.057373047,0.994812,0.21801758,-0.5187988,1.6326904,-0.022888184,1061.84,24.550001
0.057800293,0.99224854,0.22161865,0.015258789,1.2969971,0.1296997,1061.84,24.550001
0.059326172,0.9926758,0.21490479,-0.21362305,1.2054443,-0.1373291,1061.84,24.538887
0.06072998,0.9934082,0.21166992,-0.38909912,1.4343262,-0.2593994,1061.81,24.538887
0.06036377,0.99365234,0.21923828,-0.33569336,1.5487671,-0.17547607,1061.87,24.544443
0.06262207,0.9935303,0.21850586,-0.37384033,1.411438,0.05340576,1061.86,24.544443
0.062561035,0.9945679,0.21807861,0.06866455,1.197815,-0.2975464,1061.8,24.533335
0.06060791,0.9946289,0.21203613,-0.38909912,1.7089844,-0.4119873,1061.81,24.533335
0.059387207,0.99731445,0.21411133,-6.881714,1.2359619,-1.1825562,1061.9,24.527779
0.053894043,0.98931885,0.2364502,1.083374,1.197815,-0.09918213,1061.87,24.527779
0.045776367,0.9729614,0.29864502,-6.4926147,5.9890747,-2.7313232,1061.78,24.511112
-0.04815674,0.91955566,0.44226074,-15.884399,4.1046143,-19.622803,1061.75,24.511112
-0.19995117,0.85095215,0.46679688,10.231018,4.425049,-13.008118,1061.93,24.511112
-0.199646,0.9279175,0.36901855,-1.3275146,1.335144,4.8446655,1061.93,24.511112
-0.16442871,0.9110718,0.38879395,1.0604858,-0.6713867,-0.8392334,1061.81,24.511112
-0.15844727,0.91729736,0.38012695,-3.692627,1.197815,-0.5722046,1061.81,24.511112
-0.15246582,0.92230225,0.37780762,1.121521,1.8157959,-0.10681152,1061.81,24.511112
-0.1574707,0.9224243,0.37005615,2.6016235,2.4795532,0.16784668,1061.81,24.511112
-0.15429688,0.94000244,0.33343506,2.3345947,1.7852783,0.79345703,1061.81,24.511112
-0.14770508,0.9394531,0.33233643,-1.4419556,0.91552734,-0.030517578,1061.81,24.511112
-0.15759277,0.94036865,0.33599854,-3.65448,1.2893677,-1.2969971,1061.81,24.505556
-0.14428711,0.93310547,0.35443115,-2.4032593,1.2969971,-0.7324219,1061.78,24.505556
-0.15490723,0.9258423,0.35784912,-1.2359619,1.1138916,0.015258789,1061.81,24.511112
-0.1394043,0.9411621,0.3418579,3.5934448,1.0986328,-0.6866455,1061.84,24.511112
-0.15716553,0.92785645,0.3696289,-3.9596558,0.46539307,-2.4871826,1061.87,24.505556
-0.14337158,0.90911865,0.39440918,4.9972534,8.132935,2.4337769,1061.84,24.505556
-0.11602783,0.9810791,0.23858643,23.147583,1.1062622,24.147034,1061.78,24.5
0.1307373,1.0125122,0.16711426,-10.223389,10.017395,3.4866333,1061.78,24.5
0.12463379,0.9887085,0.1951294,1.1138916,-0.32043457,-0.9536743,1061.78,24.48889
0.1251831,1.0025024,0.15527344,7.118225,-1.9836426,13.85498,1061.75,24.48889
0.3232422,0.97509766,0.076049805,3.9978027,5.630493,14.022827,1061.81,24.5
0.44921875,0.91711426,0.029418945,-3.0670166,21.484375,12.489319,1061.84,24.5
0.42230225,0.9882202,0.15081787,4.6081543,-10.818481,3.1661987,1061.81,24.48889
0.53948975,0.8678589,0.13861084,-1.5258789,24.391174,4.2037964,1061.79,24.48889
0.48083496,0.84906006,0.26757813,-1.4343262,0.16784668,1.2207031,1061.81,24.48889
0.4975586,0.8522949,0.2401123,1.7471313,-3.8223267,0.869751,1061.81,24.48889
0.4841919,0.86346436,0.24047852,2.1514893,-3.5095215,1.1444092,1061.93,24.483334
0.501709,0.85791016,0.21759033,0.8239746,-0.19073486,-0.5340576,1061.93,24.483334
0.49493408,0.8555298,0.23022461,1.0299683,-0.4119873,0.7324219,1061.93,24.477776
0.48187256,0.8648071,0.2434082,-3.2653809,6.500244,-1.2130737,1061.87,24.477776
0.50341797,0.8703003,0.21051025,2.4871826,-2.8381348,0.51116943,1061.87,24.477776
0.48980713,0.85321045,0.24615479,0.8392334,-0.061035156,0.16784668,1061.85,24.466667
0.49017334,0.85736084,0.24121094,-2.7313232,5.2337646,-1.5029907,1061.81,24.466667
0.4934082,0.864563,0.22686768,-1.7776489,5.470276,-1.7089844,1061.85,24.466667
0.4993286,0.8501587,0.2354126,2.5787354,-4.4021606,1.3961792,1061.85,24.466667
0.4810791,0.86206055,0.25146484,-0.92315674,-0.7095337,-0.48828125,1061.88,24.450003
0.4979248,0.83599854,0.26660156,-4.15802,12.008667,-0.09918213,1061.85,24.450003
0.45281982,0.847229,0.31140137,-4.699707,6.2332153,0.51116943,1061.81,24.444445
0.49487305,0.84417725,0.27398682,1.7852783,-1.663208,0.9613037,1061.79,24.444445
0.5311279,1.0611572,0.12799072,2.6550293,49.926758,22.369385,1061.79,24.438887
0.48101807,0.873291,0.2409668,-18.630981,-9.979248,-10.5896,1061.79,24.438887
0.29852295,0.86138916,0.4248047,-10.223389,15.068054,4.562378,1061.85,24.433336
0.30010986,0.8602905,0.4440918,7.133484,-2.8915405,0.37384033,1061.81,24.433336
0.70092773,1.0371094,-0.36572266,-14.465332,61.141968,-27.35138,1061.81,24.427778
0.24206543,0.9898071,0.22601318,13.793945,1.8539429,6.752014,1061.81,24.427778
0.2758789,0.98883057,0.07763672,7.0495605,-4.4784546,4.1275024,1061.93,24.411112
-0.007446289,1.0346069,0.15960693,-1.2588501,23.971558,-43.510437,1061.92,24.411112
-0.032836914,0.972229,0.25561523,-2.8457642,-11.993408,7.0724487,1061.8,24.405556
0.018798828,0.9660034,0.26446533,-8.407593,2.7160645,-18.51654,1061.77,24.405556
0.09680176,0.99176025,0.25891113,-4.66156,0.90789795,4.4174194,1061.89,24.4
0.11090088,0.9710083,0.2770996,0.11444092,-2.784729,1.9302368,1061.89,24.4
0.12237549,0.9827881,0.26641846,-0.64086914,0.541687,-0.5340576,1061.82,24.4
0.12438965,0.9804077,0.25219727,0.9384155,0.74005127,-2.3269653,1061.82,24.4
0.113708496,0.9852905,0.25042725,0.50354004,1.9073486,-1.0604858,1061.94,24.38889
0.107299805,0.97766113,0.25408936,0.19836426,2.4261475,-0.030517578,1061.92,24.38889
0.11102295,0.99176025,0.23931885,5.493164,-1.4419556,0.17547607,1061.8,24.38889
0.109802246,1.0013428,0.20013428,-0.38909912,1.6326904,-0.91552734,1061.8,24.38889
0.12097168,0.9928589,0.2033081,-2.029419,-4.638672,0.36621094,1061.86,24.383333
0.11920166,0.98150635,0.19818115,-1.6021729,10.414124,-1.411438,1061.82,24.383333
0.07232666,0.9689331,0.24389648,-1.4724731,2.281189,0.20599365,1061.82,24.372223
0.062683105,0.97351074,0.24145508,-0.77056885,1.6937256,-3.8223267,1061.82,24.372223
0.047851563,1.0067139,0.1473999,18.5318,5.844116,-10.536194,1061.89,24.372223
-0.12402344,1.0153809,0.11999512,10.765076,11.177063,-4.3029785,1061.89,24.372223
-0.09686279,1.0261841,0.07287598,-1.7242432,4.15802,6.1798096,1061.94,24.366667
-0.08605957,1.0247803,0.006225586,7.133484,0.19073486,-3.768921,1061.89,24.366667
-0.16137695,1.0055542,0.050048828,-10.871887,1.625061,-7.873535,1061.86,24.372223
-0.16790771,1.0066528,0.060668945,1.1901855,1.5945435,0.78582764,1061.86,24.372223
-0.16741943,1.008606,0.059631348,-0.48065186,1.1367798,-0.35095215,1061.89,24.36111
-0.16790771,1.0057983,0.066101074,0.16021729,1.1901855,0.46539307,1061.89,24.36111
-0.1663208,1.0081177,0.06536865,-0.1296997,1.2435913,0.08392334,1061.89,24.36111
-0.16778564,1.0098267,0.062316895,-0.1449585,1.4572144,0.19836426,1061.86,24.36111
-0.16479492,1.0081177,0.06921387,0.63323975,0.8544922,1.1825562,1061.86,24.36111
-0.16125488,1.0097656,0.05847168,-0.7171631,1.0986328,-0.38909912,1061.86,24.36111
-0.16363525,1.0093994,0.06201172,-0.19073486,1.3656616,0.091552734,1061.86,24.35
-0.16271973,1.0101929,0.05987549,-0.061035156,1.1749268,-0.12207031,1061.87,24.35
-0.1640625,1.0081787,0.06518555,-0.6561279,1.4266968,-0.5187988,1061.87,24.35
-0.16186523,1.0072632,0.06945801,-0.20599365,1.3046265,-0.08392334,1061.86,24.35
-0.16229248,1.0107422,0.06903076,-0.1296997,0.89263916,0.18310547,1061.86,24.35
-0.16448975,1.0076294,0.070617676,-1.5258789,0.88500977,-0.34332275,1061.87,24.35
-0.16668701,1.0079956,0.06890869,-0.74768066,1.5258789,-0.44250488,1061.92,24.35
-0.16418457,1.0071411,0.07110596,-0.48065186,1.4343262,-0.35858154,1061.92,24.35
-0.1652832,1.0097046,0.070617676,-0.16021729,1.4953613,-0.34332275,1061.87,24.35
-0.16564941,1.0050659,0.07092285,-0.12207031,1.4343262,0.030517578,1061.87,24.35
-0.16448975,1.0098877,0.06762695,-0.30517578,1.6403198,-0.5187988,1061.89,24.35
-0.16375732,1.0075073,0.0692749,-0.37384033,1.3046265,-0.31280518,1061.89,24.35
-0.16693115,1.0036621,0.06591797,3.7155151,2.0828247,1.4343262,1061.87,24.35
0.11260986,0.9694214,0.24694824,-17.471313,-26.008606,27.519226,1061.87,24.35
0.11755371,1.0293579,0.10583496,12.077332,-1.7471313,-0.076293945,1061.87,24.344444
0.18133545,1.0125122,0.05670166,-2.5634766,2.0828247,-0.92315674,1061.84,24.344444
0.1751709,1.0154419,0.043518066,2.5405884,0.91552734,1.4190674,1061.87,24.333336
0.26104736,0.9935913,0.06616211,-2.0980835,0.63323975,4.9362183,1061.87,24.333336
0.25231934,0.989624,0.10876465,4.196167,-0.831604,0.30517578,1061.9,24.333336
0.27337646,0.99334717,0.052856445,8.895874,-4.3029785,3.1967163,1061.9,24.333336
0.30664063,0.9869995,-0.008728027,3.9901733,-1.6784668,1.7166138,1061.9,24.333336
0.30090332,0.96032715,-0.07098389,-6.1798096,7.041931,-1.6174316,1061.87,24.333336
0.25421143,0.9946289,0.09857178,-22.094727,9.246826,-4.4937134,1061.93,24.32778
0.1630249,0.94763184,0.18518066,-1.6708374,-29.335022,8.262634,1061.93,24.32778
0.21081543,1.0095215,0.07562256,20.568848,18.77594,-33.64563,1061.93,24.322222
0.064697266,1.041748,-0.0056152344,-2.4490356,8.934021,-10.612488,1061.93,24.322222
0.028869629,0.979187,0.0072021484,-61.87439,19.66858,37.712097,1061.96,24.311113
0.14703369,1.0181274,0.06774902,2.8457642,-5.92041,2.784729,1061.93,24.311113
0.14929199,1.0097046,0.08770752,1.3427734,-0.46539307,0.32806396,1061.93,24.294447
0.15161133,1.0120239,0.08166504,-0.45013428,1.4266968,-0.48065186,1061.87,24.294447
0.14361572,1.0115967,0.08483887,-1.6784668,1.5792847,-0.091552734,1061.9,24.294447
0.15167236,1.0135498,0.08270264,-2.5939941,2.4261475,-0.60272217,1061.9,24.294447
0.14929199,1.0133057,0.09161377,2.0370483,0.33569336,0.15258789,1061.9,24.294447
0.15118408,1.0097656,0.099609375,-0.6866455,1.1901855,0.06866455,1061.9,24.294447
0.14904785,1.0111694,0.09436035,-0.38909912,1.4038086,-0.022888184,1061.96,24.283333
0.14819336,1.0140991,0.09588623,-0.34332275,1.4648438,-0.19073486,1061.93,24.283333
0.1482544,1.0101929,0.095458984,-0.48065186,1.3656616,-0.05340576,1061.93,24.283333
0.15124512,1.0095215,0.097229004,-0.17547607,1.2893677,-0.08392334,1061.93,24.283333
0.1508789,1.010376,0.09259033,-0.24414063,1.3961792,-0.30517578,1061.93,24.283333
0.15032959,1.010437,0.09698486,-0.34332275,1.4801025,-0.17547607,1061.93,24.272224
0.15008545,1.0108032,0.09466553,-0.061035156,1.3885498,-0.18310547,1061.93,24.272224
0.14874268,1.0081787,0.09814453,-0.77056885,1.411438,-0.076293945,1061.91,24.266666
0.14294434,1.0094604,0.105041504,-1.1825562,1.3961792,0.045776367,1061.85,24.266666
0.1461792,1.0091553,0.10266113,0.23651123,1.5258789,-0.61035156,1061.88,24.272224
0.14263916,1.0108643,0.093811035,-0.18310547,2.1209717,-1.4877319,1061.88,24.272224
0.14764404,1.0095825,0.10546875,-0.038146973,1.663208,-0.74005127,1061.81,24.272224
0.14770508,1.0116577,0.09674072,-0.38909912,1.6098022,-0.8087158,1061.88,24.272224
0.14691162,1.0083618,0.10064697,0.6637573,0.8010864,0.18310547,1062,24.272224
0.14727783,1.0119629,0.091308594,-0.35095215,1.2969971,-0.2822876,1061.93,24.272224
0.14855957,1.0112305,0.09301758,-0.25177002,1.5258789,-0.1449585,1061.93,24.255558
0.14733887,1.0109253,0.09539795,0.23651123,1.3885498,-0.045776367,1061.91,24.255558
0.15283203,1.0125122,0.089538574,0.061035156,1.4648438,0.0076293945,1061.91,24.26111
0.14318848,1.0089111,0.09851074,-0.45776367,1.0757446,-0.19836426,1061.93,24.26111
0.15100098,1.0134888,0.095581055,-1.8386841,2.998352,-2.3727417,1061.88,24.255558
0.1340332,1.015564,0.10852051,-7.2784424,3.578186,-3.6849976,1061.85,24.255558
0.12799072,1.0021973,0.15808105,2.3040771,-0.9384155,3.7155151,1062.03,24.25
0.13598633,1.0114746,0.12194824,1.4877319,2.3422241,-1.1444092,1062.03,24.25
0.1404419,1.0076294,0.12988281,0.76293945,0.9689331,0.15258789,1061.91,24.244444
0.13653564,1.0033569,0.13378906,-0.12207031,1.4266968,0.37384033,1061.88,24.244444
0.13604736,1.0119019,0.12231445,0.31280518,2.3880005,-1.3656616,1061.91,24.244444
0.14404297,1.0095215,0.122924805,-0.4272461,1.953125,-1.8157959,1061.91,24.244444
0.13171387,0.9992676,0.15252686,0.5187988,0.51116943,0.6637573,1061.93,24.233334
0.15045166,1.0095215,0.11480713,1.701355,0.45013428,1.121521,1061.93,24.233334
0.144104,1.008606,0.107055664,-1.9683838,2.3269653,-1.4953613,1061.93,24.233334
0.14160156,1.0068359,0.117126465,-0.38146973,1.7623901,-0.9841919,1061.91,24.233334
0.14361572,1.010498,0.115356445,1.3656616,1.2130737,-0.289917,1061.91,24.227777
0.14794922,1.0081787,0.11407471,-0.2670288,1.1367798,0.17547607,1061.91,24.227777
0.14361572,1.0084839,0.10888672,-0.4196167,1.3809204,-0.32806396,1061.91,24.227777
0.1461792,1.0097046,0.11425781,-0.45013428,1.4877319,-0.33569336,1061.91,24.227777
0.14508057,1.0097656,0.09832764,-0.6866455,1.6708374,-0.25177002,1061.91,24.222221
0.14849854,1.0084839,0.09814453,-0.5340576,1.5869141,-0.091552734,1061.88,24.222221
0.14648438,1.0078735,0.10870361,-2.6931763,2.670288,-2.4642944,1061.82,24.211113
0.14672852,1.0116577,0.10992432,-1.2054443,2.7694702,-2.7313232,1061.82,24.211113
0.14178467,1.0072632,0.11645508,-0.47302246,1.625061,-0.16784668,1061.92,24.211113
0.14526367,1.0088501,0.111816406,2.4414063,1.2207031,-0.4272461,1061.92,24.211113
0.1463623,1.0095215,0.108947754,-0.7095337,1.5792847,-0.24414063,1061.92,24.205557
0.15057373,1.0106201,0.097961426,0.038146973,1.8081665,-0.5645752,1061.89,24.205557
0.1451416,1.0075073,0.1071167,-0.76293945,1.0604858,0.24414063,1061.86,24.205557
0.14782715,1.0105591,0.105651855,-0.34332275,1.2741089,-0.20599365,1061.86,24.205557
0.14556885,1.0096436,0.11035156,-1.1520386,1.663208,-0.24414063,1061.86,24.199999
0.14538574,1.0087891,0.111816406,-0.091552734,1.2130737,0.06866455,1061.86,24.199999
0.14233398,1.007019,0.111572266,0.19073486,1.1138916,0.31280518,1061.98,24.199999
0.14160156,1.0072632,0.11206055,-2.0065308,2.2354126,-0.64849854,1061.98,24.199999
0.14239502,1.0068359,0.12158203,-0.5187988,1.739502,-0.25177002,1061.92,24.194447
0.13684082,1.0094604,0.117004395,-3.3569336,2.922058,-1.8310547,1061.89,24.194447
0.1437378,1.0105591,0.10827637,-0.51116943,1.3504028,0.2822876,1061.89,24.199999
0.14343262,1.007019,0.113220215,0.022888184,1.2435913,0.16784668,1061.92,24.199999
0.14282227,1.0066528,0.10852051,-0.46539307,1.2512207,0.25177002,1061.92,24.18889
0.14624023,1.0111694,0.10015869,0.62561035,1.6937256,-0.8239746,1061.89,24.18889
0.14697266,1.0094604,0.10083008,-0.05340576,1.121521,0.076293945,1061.92,24.18889
0.14678955,1.0136719,0.09631348,0.30517578,1.6174316,-0.38146973,1061.92,24.18889
0.14501953,1.0093384,0.09765625,-0.30517578,1.3580322,-0.5340576,1061.94,24.183332
0.14587402,1.010315,0.10455322,-0.50354004,1.3122559,-0.09918213,1061.92,24.183332
0.14361572,1.0095825,0.101867676,0.12207031,1.197815,0.15258789,1061.92,24.18889
0.14642334,1.0098267,0.10253906,0.25177002,1.083374,0.21362305,1061.94,24.18889
0.14422607,1.0118408,0.106933594,-0.6561279,1.5869141,-0.22125244,1061.94,24.172224
0.14331055,1.0089722,0.11022949,-1.1138916,1.5563965,0.091552734,1061.92,24.172224
0.14447021,1.0097046,0.10614014,-0.05340576,1.2054443,0.22125244,1061.98,24.172224
0.14257813,1.008606,0.11413574,-2.1209717,1.5487671,-0.32806396,1061.98,24.172224
0.14459229,1.0106201,0.10998535,0.77056885,1.1520386,-0.32806396,1061.98,24.172224
0.14562988,1.0079346,0.10827637,-1.0528564,1.8157959,-1.2054443,1061.94,24.172224
0.14691162,1.0108032,0.105163574,1.0986328,0.9536743,0.35095215,1061.89,24.172224
0.1451416,1.010498,0.10424805,-0.51116943,1.5640259,-0.5187988,1061.92,24.172224
0.14660645,1.010376,0.109802246,-0.93078613,2.1896362,-1.5106201,1061.92,24.172224
0.1359253,1.0067139,0.12042236,-0.39672852,1.3809204,0.35095215,1061.92,24.172224
0.14050293,1.0091553,0.11450195,-0.23651123,1.4572144,-0.1449585,1061.92,24.172224
0.13989258,1.0080566,0.11755371,-0.5874634,1.5106201,-0.24414063,1061.92,24.172224
0.13922119,1.010498,0.11407471,1.4877319,0.831604,0.32043457,1061.94,24.166666
0.14630127,1.0090332,0.105407715,-0.5264282,1.4648438,0.045776367,1061.92,24.166666
0.14678955,1.0109863,0.10412598,-0.44250488,1.2969971,0.6637573,1061.94,24.166666
0.14111328,1.0073853,0.107910156,-0.33569336,1.5792847,-0.7095337,1061.94,24.166666
0.1451416,1.0095825,0.10467529,-0.5340576,1.3885498,0.2670288,1061.92,24.16111
0.1472168,1.0106812,0.10296631,-0.2822876,1.6326904,-0.33569336,1061.93,24.16111
0.1461792,1.0100098,0.10479736,0.75531006,1.045227,-0.1373291,1061.84,24.16111
0.14642334,1.0095825,0.103515625,-1.1520386,1.6784668,-0.25177002,1061.84,24.16111
0.14801025,1.0089111,0.10839844,0.6561279,1.197815,0.10681152,1061.99,24.16111
0.14587402,1.0092163,0.101745605,-0.8621216,1.4648438,-0.48828125,1061.92,24.16111
0.1453247,1.0096436,0.103881836,-0.8773804,1.8692017,-0.31280518,1061.92,24.16111
0.14813232,1.0099487,0.10357666,-0.32043457,1.7242432,-0.64086914,1061.89,24.155558
0.14227295,1.0097046,0.109069824,0.16021729,0.9918213,0.10681152,1061.9,24.155558
0.14697266,1.0077515,0.09838867,0.15258789,1.3504028,-0.045776367,1061.92,24.150002
0.14691162,1.0114746,0.101135254,-0.33569336,1.4419556,-0.24414063,1061.93,24.150002
0.14642334,1.0110474,0.10070801,-0.09918213,1.3198853,-0.0076293945,1061.93,24.144444
0.14630127,1.008728,0.10272217,-0.8087158,1.5640259,-0.32806396,1061.9,24.144444
0.14569092,1.0098267,0.1003418,-0.045776367,1.2969971,-0.12207031,1061.87,24.150002
0.14434814,1.0099487,0.099487305,-0.2670288,1.3275146,-0.12207031,1061.9,24.150002
0.14337158,1.0089111,0.1027832,-0.5874634,1.3961792,0.19836426,1061.96,24.144444
0.1463623,1.008728,0.107055664,-0.44250488,1.197815,0.88500977,1061.93,24.144444
0.14367676,1.010315,0.1083374,-2.2888184,1.8615723,-0.33569336,1061.93,24.133335
0.1430664,1.0106812,0.10772705,-0.030517578,1.2741089,0.076293945,1061.93,24.133335
0.14593506,1.0112305,0.1081543,0,1.4266968,0.015258789,1061.9,24.133335
0.14324951,1.0110474,0.10296631,-0.6866455,1.5106201,-0.38909912,1061.9,24.133335
0.14459229,1.0092163,0.10662842,-0.12207031,1.4190674,-0.19836426,1061.93,24.133335
0.1451416,1.0084229,0.107421875,-0.32806396,1.4038086,-0.16021729,1061.9,24.133335
0.14489746,1.0100098,0.10571289,-0.045776367,1.373291,-0.06866455,1061.9,24.133335
0.1430664,1.0094604,0.10272217,-0.25177002,1.5411377,-0.20599365,1061.9,24.133335
0.14508057,1.0129395,0.101623535,-1.335144,2.0446777,-0.9536743,1061.93,24.133335
0.13995361,1.0083008,0.10784912,0.015258789,1.3427734,0.21362305,1061.93,24.133335
0.14538574,1.0098267,0.10449219,-0.24414063,1.1825562,0.1296997,1061.96,24.133335
0.14874268,1.0095215,0.1026001,-0.8087158,1.5716553,-0.32043457,1061.96,24.133335
0.14849854,1.008606,0.09893799,-0.31280518,1.3504028,-0.19073486,1061.9,24.133335
0.1515503,1.0097046,0.094177246,-0.5187988,1.5716553,-0.50354004,1061.9,24.133335
0.15179443,1.0109253,0.09814453,-0.45776367,1.5335083,-0.2746582,1061.84,24.127777
0.14709473,1.010376,0.097473145,-0.30517578,1.411438,0.12207031,1061.84,24.127777
0.14807129,1.0094604,0.09753418,-0.21362305,1.4343262,-0.076293945,1061.84,24.133335
0.14880371,1.0100098,0.099365234,-0.31280518,1.5487671,-0.045776367,1061.84,24.133335
0.14941406,1.010315,0.092285156,0.33569336,1.1825562,-0.015258789,1061.84,24.133335
0.14978027,1.0101929,0.09741211,-0.24414063,1.449585,-0.33569336,1061.84,24.133335
0.14801025,1.0100098,0.09527588,-0.50354004,1.4877319,-0.32043457,1061.96,24.127777
0.14727783,1.0119629,0.095947266,-0.32806396,1.5182495,-0.22888184,1061.96,24.127777
0.14868164,1.0101318,0.09472656,-0.18310547,1.4877319,-0.32806396,1061.99,24.122221
0.15008545,1.0120239,0.09503174,0.030517578,1.3275146,-0.21362305,1061.96,24.122221
0.14990234,1.0093994,0.096191406,-0.33569336,1.3809204,-0.2593994,1061.87,24.116669
0.1496582,1.0117188,0.093566895,-0.23651123,1.6098022,-0.2670288,1061.87,24.116669
0.15032959,1.013794,0.09375,-0.11444092,1.5258789,-0.32806396,1061.9,24.122221
0.14703369,1.0116577,0.097473145,0.038146973,1.3961792,-0.31280518,1061.9,24.122221
0.14697266,1.0112305,0.101135254,0.038146973,1.3656616,-0.48828125,1061.87,24.105555
0.144104,1.0123901,0.10290527,-1.0070801,1.6021729,-0.19836426,1061.84,24.105555
0.14788818,1.0115356,0.099121094,0.64086914,1.2054443,0.34332275,1061.9,24.105555
0.14727783,1.0128784,0.09790039,-0.9460449,2.029419,-0.89263916,1061.9,24.105555
0.1439209,1.006897,0.10479736,-0.51116943,1.4038086,0,1061.9,24.105555
0.14453125,1.0092163,0.104003906,0.19073486,1.1520386,0.21362305,1061.9,24.105555
0.14752197,1.0129395,0.10333252,0.12207031,1.1901855,0.35095215,1061.96,24.105555
0.14257813,1.0087891,0.10272217,0.48828125,0.79345703,0.38909912,1061.96,24.105555
0.14501953,1.0140381,0.10217285,-1.2588501,2.1209717,-0.6942749,1061.9,24.094444
0.14385986,1.0119629,0.101623535,0.6637573,1.4648438,0.2975464,1061.9,24.094444
0.14666748,1.0120239,0.09765625,-0.1296997,1.3427734,0.030517578,1061.87,24.105555
0.14312744,1.0107422,0.101501465,-1.2817383,1.9836426,-0.5187988,1061.87,24.105555
0.1449585,1.0133667,0.09625244,0.24414063,1.4419556,-0.6561279,1061.9,24.105555
0.1484375,1.0088501,0.10443115,-0.16021729,1.0681152,0.045776367,1061.9,24.105555
0.14758301,1.010437,0.10021973,0.32806396,1.1749268,-0.22888184,1061.93,24.094444
0.14776611,1.0100098,0.107788086,0.16021729,0.4119873,-0.51116943,1061.93,24.094444
0.1437378,1.0111694,0.094055176,-1.2359619,1.8005371,-0.5493164,1061.93,24.094444
0.14886475,1.0106201,0.100097656,0.4348755,1.0299683,0.32806396,1061.93,24.094444
0.14703369,1.0106812,0.099487305,0.4348755,0.9613037,0.06866455,1061.93,24.094444
0.14465332,1.0090332,0.105285645,-0.10681152,1.4801025,-0.11444092,1061.9,24.094444
0.14477539,1.0108032,0.103027344,0.076293945,1.2512207,0.15258789,1061.9,24.094444
0.14501953,1.0100708,0.09979248,0.20599365,1.0223389,0.2593994,1061.9,24.094444
0.14105225,1.0089722,0.11193848,-1.3122559,0.8239746,1.1291504,1061.93,24.094444
0.14544678,1.0102539,0.09625244,0.9765625,1.0147095,0.37384033,1061.93,24.094444
0.14782715,1.0117798,0.097717285,0.32043457,0.8392334,0.061035156,1061.87,24.094444
0.1494751,1.013855,0.07849121,0.78582764,2.0523071,-1.3885498,1061.87,24.094444
0.14508057,1.0122681,0.096069336,-0.10681152,1.6555786,-0.4043579,1061.87,24.094444
0.14697266,1.0096436,0.090270996,-0.79345703,1.4343262,0.32043457,1061.87,24.094444
0.15393066,1.0133057,0.07751465,1.2283325,1.2512207,-0.6942749,1061.93,24.094444
0.1486206,1.010498,0.08123779,-1.3198853,1.9226074,-0.5569458,1061.97,24.094444
0.14916992,1.010498,0.09301758,-1.6174316,1.6021729,-0.5187988,1061.91,24.08889
0.1486206,1.0105591,0.09729004,-0.16784668,1.3275146,-0.09918213,1061.88,24.08889
0.14520264,1.0125122,0.09539795,0.12207031,0.92315674,0.24414063,1061.99,24.08889
0.14526367,1.0101318,0.101623535,-1.045227,1.5106201,-0.2822876,1061.99,24.08889
0.15002441,1.0117188,0.09777832,0.48065186,0.869751,0.5569458,1061.88,24.083334
0.14770508,1.0085449,0.099365234,-0.6790161,1.5258789,-0.4272461,1061.85,24.083334
0.1482544,1.012207,0.09832764,0.1449585,1.3504028,-0.06866455,1061.91,24.08889
0.14691162,1.0090942,0.0993042,-0.38909912,1.449585,-0.48065186,1061.93,24.08889
0.14715576,1.008728,0.099365234,-0.10681152,1.5487671,-0.33569336,1061.93,24.08889
0.14685059,1.0095215,0.099609375,-0.869751,1.5106201,0.18310547,1061.93,24.083334
0.14874268,1.0098267,0.09820557,-0.45013428,1.3427734,0.11444092,1061.91,24.083334
0.14605713,1.0109253,0.09484863,-0.34332275,1.4877319,-0.30517578,1061.97,24.083334
0.1484375,1.0100098,0.09674072,-0.22125244,1.4877319,-0.4272461,1061.97,24.083334
0.14874268,1.0077515,0.099365234,-0.33569336,1.449585,-0.10681152,1061.91,24.072224
0.14752197,1.0100708,0.091674805,-0.45013428,1.449585,-0.31280518,1061.91,24.072224
0.14794922,1.0134277,0.096191406,-0.44250488,1.449585,-0.2593994,1061.91,24.072224
0.14813232,1.0119629,0.09509277,-0.24414063,1.4419556,-0.32806396,1061.91,24.072224
0.14550781,1.0106201,0.093933105,-0.25177002,1.3961792,-0.045776367,1061.97,24.072224
0.1472168,1.0056763,0.10638428,-0.4348755,1.1749268,0.10681152,1061.97,24.072224
0.14520264,1.008667,0.10418701,-1.5182495,1.3198853,-0.5264282,1061.97,24.066668
0.14251709,1.0106201,0.10241699,-0.24414063,1.5106201,-0.44250488,1061.93,24.066668
0.14434814,1.0133667,0.09576416,-0.289917,1.5106201,-0.076293945,1061.93,24.055557
0.14697266,1.010498,0.097595215,-0.19073486,1.2283325,-0.5493164,1061.88,24.055557
0.14642334,1.0115356,0.10247803,-0.90789795,1.5029907,-0.22888184,1061.85,24.055557
